county,state.abbr,FIPS,prescribing.rate,year,rur.mic.metro,rural.metro,state,region,prescribe.level
St. Louis,MN,27137,95.1,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Medium
Scott,MN,27139,44.7,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Low
Sherburne,MN,27141,54.6,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Low
Sibley,MN,27143,20.9,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Low
Stearns,MN,27145,60.4,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Low
Steele,MN,27147,58.3,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Stevens,MN,27149,52.5,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Swift,MN,27151,61.6,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Todd,MN,27153,30.6,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Traverse,MN,27155,41.7,2011,Rural,Rural,Minnesota,Midwest,Low
Wadena,MN,27159,193.2,2011,Micropolitan,Rural,Minnesota,Midwest,High
Waseca,MN,27161,43.3,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Washington,MN,27163,72.7,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Medium
Watonwan,MN,27165,35.5,2011,Micropolitan,Rural,Minnesota,Midwest,Low
Wilkin,MN,27167,95.7,2011,Micropolitan,Rural,Minnesota,Midwest,Medium
Winona,MN,27169,64.4,2011,Micropolitan,Rural,Minnesota,Midwest,Medium
Wright,MN,27171,51.6,2011,Metropolitan,Metropolitan,Minnesota,Midwest,Low
Yellow Medicine,MN,27173,38.8,2011,Rural,Rural,Minnesota,Midwest,Low
Adair,MO,29001,120.6,2011,Micropolitan,Rural,Missouri,Midwest,High
Atchison,MO,29005,32.2,2011,Rural,Rural,Missouri,Midwest,Low
Audrain,MO,29007,98.8,2011,Micropolitan,Rural,Missouri,Midwest,High
Barry,MO,29009,92.8,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Barton,MO,29011,59.5,2011,Micropolitan,Rural,Missouri,Midwest,Low
Bates,MO,29013,37.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Benton,MO,29015,96.5,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Bollinger,MO,29017,50.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Boone,MO,29019,57.2,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Buchanan,MO,29021,139.2,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Butler,MO,29023,258.9,2011,Micropolitan,Rural,Missouri,Midwest,High
Callaway,MO,29027,61.1,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Camden,MO,29029,130.1,2011,Micropolitan,Rural,Missouri,Midwest,High
Cape Girardeau,MO,29031,140.4,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Carroll,MO,29033,122.2,2011,Micropolitan,Rural,Missouri,Midwest,High
Cass,MO,29037,114.6,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Christian,MO,29043,105.9,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Clay,MO,29047,96.7,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Clinton,MO,29049,28.5,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Cole,MO,29051,149.4,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Cooper,MO,29053,19.2,2011,Micropolitan,Rural,Missouri,Midwest,Low
Crawford,MO,29055,54.4,2011,Micropolitan,Rural,Missouri,Midwest,Low
Dade,MO,29057,105.8,2011,Rural,Rural,Missouri,Midwest,High
Dallas,MO,29059,29,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Daviess,MO,29061,27,2011,Rural,Rural,Missouri,Midwest,Low
Dent,MO,29065,99.2,2011,Micropolitan,Rural,Missouri,Midwest,High
Douglas,MO,29067,52,2011,Micropolitan,Rural,Missouri,Midwest,Low
Dunklin,MO,29069,141.3,2011,Micropolitan,Rural,Missouri,Midwest,High
Franklin,MO,29071,113.5,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Gasconade,MO,29073,32.3,2011,Micropolitan,Rural,Missouri,Midwest,Low
Gentry,MO,29075,32.4,2011,Rural,Rural,Missouri,Midwest,Low
Greene,MO,29077,142.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Grundy,MO,29079,103,2011,Micropolitan,Rural,Missouri,Midwest,High
Harrison,MO,29081,91.1,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Henry,MO,29083,128.6,2011,Micropolitan,Rural,Missouri,Midwest,High
Howell,MO,29091,164.4,2011,Micropolitan,Rural,Missouri,Midwest,High
Jackson,MO,29095,88.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Jasper,MO,29097,160.2,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Jefferson,MO,29099,91,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Johnson,MO,29101,57.3,2011,Micropolitan,Rural,Missouri,Midwest,Low
Laclede,MO,29105,162.1,2011,Micropolitan,Rural,Missouri,Midwest,High
Lafayette,MO,29107,11.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Lawrence,MO,29109,44.8,2011,Micropolitan,Rural,Missouri,Midwest,Low
Lewis,MO,29111,44.4,2011,Rural,Rural,Missouri,Midwest,Low
Lincoln,MO,29113,104.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Linn,MO,29115,78.4,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Livingston,MO,29117,135.3,2011,Micropolitan,Rural,Missouri,Midwest,High
McDonald,MO,29119,55,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Macon,MO,29121,36,2011,Micropolitan,Rural,Missouri,Midwest,Low
Madison,MO,29123,149.5,2011,Micropolitan,Rural,Missouri,Midwest,High
Marion,MO,29127,113.8,2011,Micropolitan,Rural,Missouri,Midwest,High
Mercer,MO,29129,46.8,2011,Rural,Rural,Missouri,Midwest,Low
Miller,MO,29131,88.3,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Mississippi,MO,29133,49.5,2011,Micropolitan,Rural,Missouri,Midwest,Low
Moniteau,MO,29135,12.5,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Montgomery,MO,29139,84.1,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Morgan,MO,29141,32.9,2011,Rural,Rural,Missouri,Midwest,Low
New Madrid,MO,29143,56.2,2011,Micropolitan,Rural,Missouri,Midwest,Low
Newton,MO,29145,47.8,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Nodaway,MO,29147,65.4,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Oregon,MO,29149,35.1,2011,Rural,Rural,Missouri,Midwest,Low
Osage,MO,29151,1.1,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Ozark,MO,29153,58.6,2011,Rural,Rural,Missouri,Midwest,Low
Pemiscot,MO,29155,160,2011,Micropolitan,Rural,Missouri,Midwest,High
Perry,MO,29157,94.4,2011,Micropolitan,Rural,Missouri,Midwest,Medium
Pettis,MO,29159,97.5,2011,Micropolitan,Rural,Missouri,Midwest,High
Phelps,MO,29161,181.8,2011,Micropolitan,Rural,Missouri,Midwest,High
Pike,MO,29163,34.4,2011,Micropolitan,Rural,Missouri,Midwest,Low
Platte,MO,29165,75.9,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Polk,MO,29167,176.2,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Pulaski,MO,29169,62.3,2011,Micropolitan,Rural,Missouri,Midwest,Low
Randolph,MO,29175,108.4,2011,Micropolitan,Rural,Missouri,Midwest,High
Ray,MO,29177,57.9,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Ripley,MO,29181,168.8,2011,Rural,Rural,Missouri,Midwest,High
St. Charles,MO,29183,88.8,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Ste. Genevieve,MO,29186,42.7,2011,Micropolitan,Rural,Missouri,Midwest,Low
St. Francois,MO,29187,162.1,2011,Micropolitan,Rural,Missouri,Midwest,High
St. Louis,MO,29189,81.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Saline,MO,29195,25.7,2011,Micropolitan,Rural,Missouri,Midwest,Low
Scotland,MO,29199,100.5,2011,Rural,Rural,Missouri,Midwest,High
Scott,MO,29201,144.5,2011,Micropolitan,Rural,Missouri,Midwest,High
Shelby,MO,29205,38.7,2011,Rural,Rural,Missouri,Midwest,Low
Stoddard,MO,29207,47.2,2011,Micropolitan,Rural,Missouri,Midwest,Low
Stone,MO,29209,99.7,2011,Micropolitan,Rural,Missouri,Midwest,High
Taney,MO,29213,150.9,2011,Micropolitan,Rural,Missouri,Midwest,High
Texas,MO,29215,46.8,2011,Rural,Rural,Missouri,Midwest,Low
Vernon,MO,29217,115.3,2011,Micropolitan,Rural,Missouri,Midwest,High
Warren,MO,29219,83.3,2011,Metropolitan,Metropolitan,Missouri,Midwest,Medium
Washington,MO,29221,118.4,2011,Micropolitan,Rural,Missouri,Midwest,High
Wayne,MO,29223,27.8,2011,Rural,Rural,Missouri,Midwest,Low
Webster,MO,29225,105.6,2011,Metropolitan,Metropolitan,Missouri,Midwest,High
Wright,MO,29229,154.4,2011,Micropolitan,Rural,Missouri,Midwest,High
St. Louis City,MO,29510,62.4,2011,Metropolitan,Metropolitan,Missouri,Midwest,Low
Adams,MS,28001,206.9,2011,Micropolitan,Rural,Mississippi,South,High
Alcorn,MS,28003,246.4,2011,Micropolitan,Rural,Mississippi,South,High
Amite,MS,28005,67.2,2011,Rural,Rural,Mississippi,South,Medium
Attala,MS,28007,121.2,2011,Micropolitan,Rural,Mississippi,South,High
Benton,MS,28009,85.5,2011,Metropolitan,Metropolitan,Mississippi,South,Medium
Bolivar,MS,28011,98.3,2011,Micropolitan,Rural,Mississippi,South,High
Calhoun,MS,28013,73.1,2011,Rural,Rural,Mississippi,South,Medium
Chickasaw,MS,28017,101.9,2011,Micropolitan,Rural,Mississippi,South,High
Claiborne,MS,28021,94,2011,Rural,Rural,Mississippi,South,Medium
Clarke,MS,28023,84.6,2011,Rural,Rural,Mississippi,South,Medium
Clay,MS,28025,126.8,2011,Micropolitan,Rural,Mississippi,South,High
Coahoma,MS,28027,80.3,2011,Micropolitan,Rural,Mississippi,South,Medium
Copiah,MS,28029,99.3,2011,Metropolitan,Metropolitan,Mississippi,South,High
Covington,MS,28031,88.8,2011,Rural,Rural,Mississippi,South,Medium
DeSoto,MS,28033,121.7,2011,Metropolitan,Metropolitan,Mississippi,South,High
Forrest,MS,28035,250.7,2011,Metropolitan,Metropolitan,Mississippi,South,High
Franklin,MS,28037,108.7,2011,Rural,Rural,Mississippi,South,High
George,MS,28039,185.1,2011,Micropolitan,Rural,Mississippi,South,High
Greene,MS,28041,6.9,2011,Rural,Rural,Mississippi,South,Low
Grenada,MS,28043,166.9,2011,Micropolitan,Rural,Mississippi,South,High
Hancock,MS,28045,102.8,2011,Metropolitan,Metropolitan,Mississippi,South,High
Harrison,MS,28047,149.7,2011,Metropolitan,Metropolitan,Mississippi,South,High
Hinds,MS,28049,77.5,2011,Metropolitan,Metropolitan,Mississippi,South,Medium
Holmes,MS,28051,37.9,2011,Micropolitan,Rural,Mississippi,South,Low
Humphreys,MS,28053,46,2011,Micropolitan,Rural,Mississippi,South,Low
Itawamba,MS,28057,125.8,2011,Micropolitan,Rural,Mississippi,South,High
Jackson,MS,28059,147.7,2011,Metropolitan,Metropolitan,Mississippi,South,High
Jefferson Davis,MS,28065,133,2011,Rural,Rural,Mississippi,South,High
Jones,MS,28067,156.3,2011,Micropolitan,Rural,Mississippi,South,High
Lafayette,MS,28071,93.9,2011,Micropolitan,Rural,Mississippi,South,Medium
Lamar,MS,28073,39.7,2011,Metropolitan,Metropolitan,Mississippi,South,Low
Lauderdale,MS,28075,168.6,2011,Micropolitan,Rural,Mississippi,South,High
Lawrence,MS,28077,113.5,2011,Rural,Rural,Mississippi,South,High
Leake,MS,28079,73.5,2011,Micropolitan,Rural,Mississippi,South,Medium
Lee,MS,28081,135.1,2011,Micropolitan,Rural,Mississippi,South,High
Leflore,MS,28083,100.8,2011,Micropolitan,Rural,Mississippi,South,High
Lincoln,MS,28085,133.8,2011,Micropolitan,Rural,Mississippi,South,High
Lowndes,MS,28087,174.3,2011,Micropolitan,Rural,Mississippi,South,High
Madison,MS,28089,75.6,2011,Metropolitan,Metropolitan,Mississippi,South,Medium
Marion,MS,28091,242.5,2011,Micropolitan,Rural,Mississippi,South,High
Marshall,MS,28093,45.2,2011,Metropolitan,Metropolitan,Mississippi,South,Low
Monroe,MS,28095,118.2,2011,Micropolitan,Rural,Mississippi,South,High
Montgomery,MS,28097,83,2011,Micropolitan,Rural,Mississippi,South,Medium
Neshoba,MS,28099,212.7,2011,Micropolitan,Rural,Mississippi,South,High
Newton,MS,28101,43.8,2011,Micropolitan,Rural,Mississippi,South,Low
Noxubee,MS,28103,101.6,2011,Micropolitan,Rural,Mississippi,South,High
Oktibbeha,MS,28105,67.1,2011,Micropolitan,Rural,Mississippi,South,Medium
Panola,MS,28107,128.9,2011,Micropolitan,Rural,Mississippi,South,High
Pearl River,MS,28109,152.6,2011,Micropolitan,Rural,Mississippi,South,High
Perry,MS,28111,46.3,2011,Metropolitan,Metropolitan,Mississippi,South,Low
Pike,MS,28113,135.2,2011,Micropolitan,Rural,Mississippi,South,High
Pontotoc,MS,28115,133,2011,Micropolitan,Rural,Mississippi,South,High
Prentiss,MS,28117,133.5,2011,Micropolitan,Rural,Mississippi,South,High
Rankin,MS,28121,112.4,2011,Metropolitan,Metropolitan,Mississippi,South,High
Scott,MS,28123,100.1,2011,Micropolitan,Rural,Mississippi,South,High
Sharkey,MS,28125,43.1,2011,Rural,Rural,Mississippi,South,Low
Simpson,MS,28127,158.2,2011,Metropolitan,Metropolitan,Mississippi,South,High
Smith,MS,28129,20.6,2011,Rural,Rural,Mississippi,South,Low
Stone,MS,28131,139.3,2011,Micropolitan,Rural,Mississippi,South,High
Sunflower,MS,28133,53.7,2011,Micropolitan,Rural,Mississippi,South,Low
Tallahatchie,MS,28135,9.1,2011,Micropolitan,Rural,Mississippi,South,Low
Tate,MS,28137,138.4,2011,Metropolitan,Metropolitan,Mississippi,South,High
Tippah,MS,28139,136,2011,Micropolitan,Rural,Mississippi,South,High
Tishomingo,MS,28141,123.3,2011,Rural,Rural,Mississippi,South,High
Union,MS,28145,136.6,2011,Micropolitan,Rural,Mississippi,South,High
Walthall,MS,28147,57.4,2011,Rural,Rural,Mississippi,South,Low
Warren,MS,28149,146.9,2011,Micropolitan,Rural,Mississippi,South,High
Washington,MS,28151,89.8,2011,Micropolitan,Rural,Mississippi,South,Medium
Wayne,MS,28153,203.5,2011,Micropolitan,Rural,Mississippi,South,High
Wilkinson,MS,28157,21.6,2011,Rural,Rural,Mississippi,South,Low
Winston,MS,28159,107.3,2011,Micropolitan,Rural,Mississippi,South,High
Yalobusha,MS,28161,52.2,2011,Micropolitan,Rural,Mississippi,South,Low
Yazoo,MS,28163,59.3,2011,Metropolitan,Metropolitan,Mississippi,South,Low
Beaverhead,MT,30001,66.1,2011,Micropolitan,Rural,Montana,West,Medium
Big Horn,MT,30003,9.3,2011,Micropolitan,Rural,Montana,West,Low
Blaine,MT,30005,46.3,2011,Rural,Rural,Montana,West,Low
Broadwater,MT,30007,49.6,2011,Rural,Rural,Montana,West,Low
Cascade,MT,30013,117.8,2011,Metropolitan,Metropolitan,Montana,West,High
Chouteau,MT,30015,44.6,2011,Rural,Rural,Montana,West,Low
Custer,MT,30017,102.6,2011,Micropolitan,Rural,Montana,West,High
Dawson,MT,30021,93.1,2011,Micropolitan,Rural,Montana,West,Medium
Deer Lodge,MT,30023,98.6,2011,Micropolitan,Rural,Montana,West,High
Fergus,MT,30027,77.5,2011,Micropolitan,Rural,Montana,West,Medium
Flathead,MT,30029,112.7,2011,Micropolitan,Rural,Montana,West,High
Gallatin,MT,30031,56.8,2011,Micropolitan,Rural,Montana,West,Low
Glacier,MT,30035,57.3,2011,Micropolitan,Rural,Montana,West,Low
Hill,MT,30041,128.6,2011,Micropolitan,Rural,Montana,West,High
Jefferson,MT,30043,13.5,2011,Rural,Rural,Montana,West,Low
Lake,MT,30047,92.5,2011,Micropolitan,Rural,Montana,West,Medium
Lewis and Clark,MT,30049,83.9,2011,Micropolitan,Rural,Montana,West,Medium
Lincoln,MT,30053,147.5,2011,Micropolitan,Rural,Montana,West,High
Madison,MT,30057,29.6,2011,Rural,Rural,Montana,West,Low
Meagher,MT,30059,80.2,2011,Rural,Rural,Montana,West,Medium
Missoula,MT,30063,108.1,2011,Metropolitan,Metropolitan,Montana,West,High
Park,MT,30067,39.3,2011,Micropolitan,Rural,Montana,West,Low
Phillips,MT,30071,65,2011,Rural,Rural,Montana,West,Medium
Pondera,MT,30073,17.5,2011,Micropolitan,Rural,Montana,West,Low
Powder River,MT,30075,67.9,2011,Rural,Rural,Montana,West,Medium
Powell,MT,30077,78.4,2011,Micropolitan,Rural,Montana,West,Medium
Ravalli,MT,30081,99.4,2011,Micropolitan,Rural,Montana,West,High
Richland,MT,30083,69.6,2011,Micropolitan,Rural,Montana,West,Medium
Roosevelt,MT,30085,26.2,2011,Micropolitan,Rural,Montana,West,Low
Rosebud,MT,30087,40.3,2011,Rural,Rural,Montana,West,Low
Sanders,MT,30089,65.9,2011,Rural,Rural,Montana,West,Medium
Sheridan,MT,30091,20.7,2011,Rural,Rural,Montana,West,Low
Silver Bow,MT,30093,119.6,2011,Micropolitan,Rural,Montana,West,High
Stillwater,MT,30095,52.3,2011,Rural,Rural,Montana,West,Low
Teton,MT,30099,85.5,2011,Rural,Rural,Montana,West,Medium
Toole,MT,30101,48.6,2011,Micropolitan,Rural,Montana,West,Low
Valley,MT,30105,50.5,2011,Micropolitan,Rural,Montana,West,Low
Yellowstone,MT,30111,98.1,2011,Metropolitan,Metropolitan,Montana,West,High
Alamance,NC,37001,98.7,2011,Metropolitan,Metropolitan,North Carolina,South,High
Alexander,NC,37003,21.8,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Alleghany,NC,37005,103.1,2011,Rural,Rural,North Carolina,South,High
Anson,NC,37007,59.5,2011,Micropolitan,Rural,North Carolina,South,Low
Ashe,NC,37009,93.6,2011,Micropolitan,Rural,North Carolina,South,Medium
Avery,NC,37011,115.8,2011,Rural,Rural,North Carolina,South,High
Beaufort,NC,37013,146.5,2011,Micropolitan,Rural,North Carolina,South,High
Bertie,NC,37015,70.4,2011,Micropolitan,Rural,North Carolina,South,Medium
Bladen,NC,37017,90.8,2011,Micropolitan,Rural,North Carolina,South,Medium
Brunswick,NC,37019,119.1,2011,Metropolitan,Metropolitan,North Carolina,South,High
Buncombe,NC,37021,105.7,2011,Metropolitan,Metropolitan,North Carolina,South,High
Burke,NC,37023,153.1,2011,Metropolitan,Metropolitan,North Carolina,South,High
Cabarrus,NC,37025,115.7,2011,Metropolitan,Metropolitan,North Carolina,South,High
Caldwell,NC,37027,141.5,2011,Metropolitan,Metropolitan,North Carolina,South,High
Carteret,NC,37031,114.3,2011,Micropolitan,Rural,North Carolina,South,High
Catawba,NC,37035,139.2,2011,Metropolitan,Metropolitan,North Carolina,South,High
Chatham,NC,37037,48.4,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Cherokee,NC,37039,143.7,2011,Rural,Rural,North Carolina,South,High
Chowan,NC,37041,103.6,2011,Micropolitan,Rural,North Carolina,South,High
Clay,NC,37043,116.7,2011,Rural,Rural,North Carolina,South,High
Cleveland,NC,37045,154.3,2011,Micropolitan,Rural,North Carolina,South,High
Columbus,NC,37047,174.5,2011,Micropolitan,Rural,North Carolina,South,High
Craven,NC,37049,160.8,2011,Metropolitan,Metropolitan,North Carolina,South,High
Cumberland,NC,37051,94.2,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Currituck,NC,37053,22.8,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Dare,NC,37055,138.5,2011,Micropolitan,Rural,North Carolina,South,High
Davidson,NC,37057,93.1,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Davie,NC,37059,100.4,2011,Metropolitan,Metropolitan,North Carolina,South,High
Duplin,NC,37061,80.3,2011,Micropolitan,Rural,North Carolina,South,Medium
Durham,NC,37063,65.8,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Edgecombe,NC,37065,47.4,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Forsyth,NC,37067,94,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Franklin,NC,37069,55.2,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Gaston,NC,37071,141.8,2011,Metropolitan,Metropolitan,North Carolina,South,High
Graham,NC,37075,109.6,2011,Rural,Rural,North Carolina,South,High
Granville,NC,37077,77.3,2011,Micropolitan,Rural,North Carolina,South,Medium
Greene,NC,37079,33.3,2011,Rural,Rural,North Carolina,South,Low
Guilford,NC,37081,88.2,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Halifax,NC,37083,124.4,2011,Micropolitan,Rural,North Carolina,South,High
Harnett,NC,37085,72.1,2011,Micropolitan,Rural,North Carolina,South,Medium
Haywood,NC,37087,100.2,2011,Metropolitan,Metropolitan,North Carolina,South,High
Henderson,NC,37089,101.8,2011,Metropolitan,Metropolitan,North Carolina,South,High
Hertford,NC,37091,115.9,2011,Micropolitan,Rural,North Carolina,South,High
Hoke,NC,37093,35.2,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Iredell,NC,37097,112.4,2011,Metropolitan,Metropolitan,North Carolina,South,High
Jackson,NC,37099,97.1,2011,Micropolitan,Rural,North Carolina,South,High
Johnston,NC,37101,72,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Lee,NC,37105,168,2011,Micropolitan,Rural,North Carolina,South,High
Lenoir,NC,37107,97.5,2011,Micropolitan,Rural,North Carolina,South,High
Lincoln,NC,37109,114.9,2011,Metropolitan,Metropolitan,North Carolina,South,High
McDowell,NC,37111,91.4,2011,Micropolitan,Rural,North Carolina,South,Medium
Macon,NC,37113,110.3,2011,Micropolitan,Rural,North Carolina,South,High
Madison,NC,37115,79.6,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Martin,NC,37117,73.8,2011,Micropolitan,Rural,North Carolina,South,Medium
Mecklenburg,NC,37119,65.9,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Mitchell,NC,37121,123.7,2011,Micropolitan,Rural,North Carolina,South,High
Montgomery,NC,37123,63.1,2011,Micropolitan,Rural,North Carolina,South,Low
Moore,NC,37125,118.3,2011,Micropolitan,Rural,North Carolina,South,High
Nash,NC,37127,114.9,2011,Metropolitan,Metropolitan,North Carolina,South,High
New Hanover,NC,37129,119,2011,Metropolitan,Metropolitan,North Carolina,South,High
Onslow,NC,37133,91.6,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Orange,NC,37135,46.2,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Pamlico,NC,37137,66.1,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Pasquotank,NC,37139,134,2011,Micropolitan,Rural,North Carolina,South,High
Pender,NC,37141,54.5,2011,Metropolitan,Metropolitan,North Carolina,South,Low
Perquimans,NC,37143,42.7,2011,Rural,Rural,North Carolina,South,Low
Person,NC,37145,94.3,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Pitt,NC,37147,98.7,2011,Metropolitan,Metropolitan,North Carolina,South,High
Polk,NC,37149,64.2,2011,Rural,Rural,North Carolina,South,Medium
Randolph,NC,37151,85.3,2011,Metropolitan,Metropolitan,North Carolina,South,Medium
Richmond,NC,37153,159,2011,Micropolitan,Rural,North Carolina,South,High
Robeson,NC,37155,118.9,2011,Micropolitan,Rural,North Carolina,South,High
Rockingham,NC,37157,150.7,2011,Metropolitan,Metropolitan,North Carolina,South,High
Rowan,NC,37159,97.6,2011,Metropolitan,Metropolitan,North Carolina,South,High
Rutherford,NC,37161,78.4,2011,Micropolitan,Rural,North Carolina,South,Medium
Sampson,NC,37163,89.4,2011,Micropolitan,Rural,North Carolina,South,Medium
Scotland,NC,37165,157,2011,Micropolitan,Rural,North Carolina,South,High
Stanly,NC,37167,126.1,2011,Micropolitan,Rural,North Carolina,South,High
