"","County","state.abbr","FIPS","prescribing.rate","year","rur.mic.metro","rural.metro","State","Region"
"24032","Hughes","OK",40063,50.1,2014,"Micropolitan","Rural","Oklahoma","South"
"24033","Jackson","OK",40065,128.9,2014,"Micropolitan","Rural","Oklahoma","South"
"24034","Jefferson","OK",40067,41.8,2014,"Rural","Rural","Oklahoma","South"
"24035","Johnston","OK",40069,8.7,2014,"Rural","Rural","Oklahoma","South"
"24036","Kay","OK",40071,102.6,2014,"Micropolitan","Rural","Oklahoma","South"
"24037","Kingfisher","OK",40073,53.2,2014,"Micropolitan","Rural","Oklahoma","South"
"24038","Kiowa","OK",40075,49.3,2014,"Micropolitan","Rural","Oklahoma","South"
"24039","Latimer","OK",40077,83.6,2014,"Micropolitan","Rural","Oklahoma","South"
"24040","Le Flore","OK",40079,92.8,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24041","Lincoln","OK",40081,23.6,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24042","Logan","OK",40083,53.8,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24043","Love","OK",40085,83.8,2014,"Rural","Rural","Oklahoma","South"
"24044","McClain","OK",40087,151.4,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24045","McCurtain","OK",40089,96.9,2014,"Micropolitan","Rural","Oklahoma","South"
"24046","McIntosh","OK",40091,73.8,2014,"Micropolitan","Rural","Oklahoma","South"
"24047","Major","OK",40093,6.8,2014,"Rural","Rural","Oklahoma","South"
"24048","Marshall","OK",40095,51.7,2014,"Micropolitan","Rural","Oklahoma","South"
"24049","Mayes","OK",40097,122.5,2014,"Micropolitan","Rural","Oklahoma","South"
"24050","Murray","OK",40099,175.9,2014,"Micropolitan","Rural","Oklahoma","South"
"24051","Muskogee","OK",40101,127.7,2014,"Micropolitan","Rural","Oklahoma","South"
"24052","Noble","OK",40103,21.6,2014,"Micropolitan","Rural","Oklahoma","South"
"24053","Nowata","OK",40105,76.4,2014,"Micropolitan","Rural","Oklahoma","South"
"24054","Okfuskee","OK",40107,6,2014,"Micropolitan","Rural","Oklahoma","South"
"24055","Oklahoma","OK",40109,126.5,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24056","Okmulgee","OK",40111,110,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24057","Osage","OK",40113,20.2,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24058","Ottawa","OK",40115,115.7,2014,"Micropolitan","Rural","Oklahoma","South"
"24059","Pawnee","OK",40117,105.6,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24060","Payne","OK",40119,111.5,2014,"Micropolitan","Rural","Oklahoma","South"
"24061","Pittsburg","OK",40121,170.7,2014,"Micropolitan","Rural","Oklahoma","South"
"24062","Pontotoc","OK",40123,128.3,2014,"Micropolitan","Rural","Oklahoma","South"
"24063","Pottawatomie","OK",40125,146.6,2014,"Micropolitan","Rural","Oklahoma","South"
"24064","Pushmataha","OK",40127,9.7,2014,"Rural","Rural","Oklahoma","South"
"24065","Roger Mills","OK",40129,4.1,2014,"Rural","Rural","Oklahoma","South"
"24066","Rogers","OK",40131,120.9,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24067","Seminole","OK",40133,73.8,2014,"Micropolitan","Rural","Oklahoma","South"
"24068","Sequoyah","OK",40135,89,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24069","Stephens","OK",40137,123.8,2014,"Micropolitan","Rural","Oklahoma","South"
"24070","Texas","OK",40139,27,2014,"Micropolitan","Rural","Oklahoma","South"
"24071","Tillman","OK",40141,110.5,2014,"Micropolitan","Rural","Oklahoma","South"
"24072","Tulsa","OK",40143,144.1,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24073","Wagoner","OK",40145,77.3,2014,"Metropolitan","Metropolitan","Oklahoma","South"
"24074","Washington","OK",40147,131.3,2014,"Micropolitan","Rural","Oklahoma","South"
"24075","Washita","OK",40149,2.6,2014,"Micropolitan","Rural","Oklahoma","South"
"24076","Woods","OK",40151,43.5,2014,"Micropolitan","Rural","Oklahoma","South"
"24077","Woodward","OK",40153,118.3,2014,"Micropolitan","Rural","Oklahoma","South"
"24078","Baker","OR",41001,147.2,2014,"Micropolitan","Rural","Oregon","West"
"24079","Benton","OR",41003,56.9,2014,"Metropolitan","Metropolitan","Oregon","West"
"24080","Clackamas","OR",41005,86.9,2014,"Metropolitan","Metropolitan","Oregon","West"
"24081","Clatsop","OR",41007,149.2,2014,"Micropolitan","Rural","Oregon","West"
"24082","Columbia","OR",41009,84.3,2014,"Metropolitan","Metropolitan","Oregon","West"
"24083","Coos","OR",41011,158.6,2014,"Micropolitan","Rural","Oregon","West"
"24084","Crook","OR",41013,119.1,2014,"Micropolitan","Rural","Oregon","West"
"24085","Curry","OR",41015,177.6,2014,"Micropolitan","Rural","Oregon","West"
"24086","Deschutes","OR",41017,102.1,2014,"Metropolitan","Metropolitan","Oregon","West"
"24087","Douglas","OR",41019,118.1,2014,"Micropolitan","Rural","Oregon","West"
"24088","Gilliam","OR",41021,103.6,2014,"Rural","Rural","Oregon","West"
"24089","Grant","OR",41023,4.2,2014,"Rural","Rural","Oregon","West"
"24090","Harney","OR",41025,124.7,2014,"Micropolitan","Rural","Oregon","West"
"24091","Hood River","OR",41027,92,2014,"Micropolitan","Rural","Oregon","West"
"24092","Jackson","OR",41029,124.5,2014,"Metropolitan","Metropolitan","Oregon","West"
"24093","Jefferson","OR",41031,65.2,2014,"Micropolitan","Rural","Oregon","West"
"24094","Josephine","OR",41033,141.9,2014,"Metropolitan","Metropolitan","Oregon","West"
"24095","Klamath","OR",41035,108.5,2014,"Micropolitan","Rural","Oregon","West"
"24096","Lake","OR",41037,129,2014,"Micropolitan","Rural","Oregon","West"
"24097","Lane","OR",41039,123.4,2014,"Metropolitan","Metropolitan","Oregon","West"
"24098","Lincoln","OR",41041,153.3,2014,"Micropolitan","Rural","Oregon","West"
"24099","Linn","OR",41043,127,2014,"Metropolitan","Metropolitan","Oregon","West"
"24100","Malheur","OR",41045,171.4,2014,"Micropolitan","Rural","Oregon","West"
"24101","Marion","OR",41047,78.4,2014,"Metropolitan","Metropolitan","Oregon","West"
"24102","Morrow","OR",41049,20.4,2014,"Micropolitan","Rural","Oregon","West"
"24103","Multnomah","OR",41051,65.3,2014,"Metropolitan","Metropolitan","Oregon","West"
"24104","Polk","OR",41053,67.1,2014,"Metropolitan","Metropolitan","Oregon","West"
"24105","Tillamook","OR",41057,124,2014,"Micropolitan","Rural","Oregon","West"
"24106","Umatilla","OR",41059,109.9,2014,"Micropolitan","Rural","Oregon","West"
"24107","Union","OR",41061,131.5,2014,"Micropolitan","Rural","Oregon","West"
"24108","Wallowa","OR",41063,111.6,2014,"Rural","Rural","Oregon","West"
"24109","Wasco","OR",41065,156.5,2014,"Micropolitan","Rural","Oregon","West"
"24110","Washington","OR",41067,60.1,2014,"Metropolitan","Metropolitan","Oregon","West"
"24111","Yamhill","OR",41071,92,2014,"Metropolitan","Metropolitan","Oregon","West"
"24112","Adams","PA",42001,52.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24113","Allegheny","PA",42003,84.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24114","Armstrong","PA",42005,83.9,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24115","Beaver","PA",42007,85.8,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24116","Bedford","PA",42009,75.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24117","Berks","PA",42011,65.8,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24118","Blair","PA",42013,115.7,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24119","Bradford","PA",42015,75.3,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24120","Bucks","PA",42017,75.3,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24121","Butler","PA",42019,78,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24122","Cambria","PA",42021,109.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24123","Cameron","PA",42023,124.5,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24124","Carbon","PA",42025,83.3,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24125","Centre","PA",42027,54.9,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24126","Chester","PA",42029,57.3,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24127","Clarion","PA",42031,75,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24128","Clearfield","PA",42033,92.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24129","Clinton","PA",42035,79.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24130","Columbia","PA",42037,89.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24131","Crawford","PA",42039,103,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24132","Cumberland","PA",42041,79.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24133","Dauphin","PA",42043,76.8,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24134","Delaware","PA",42045,82.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24135","Elk","PA",42047,98.7,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24136","Erie","PA",42049,93.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24137","Fayette","PA",42051,134.9,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24138","Forest","PA",42053,42.7,2014,"Rural","Rural","Pennsylvania","Northeast"
"24139","Franklin","PA",42055,83.7,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24140","Fulton","PA",42057,12.7,2014,"Rural","Rural","Pennsylvania","Northeast"
"24141","Greene","PA",42059,82.3,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24142","Huntingdon","PA",42061,69.5,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24143","Indiana","PA",42063,80.2,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24144","Jefferson","PA",42065,86.3,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24145","Juniata","PA",42067,63.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24146","Lackawanna","PA",42069,123.4,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24147","Lancaster","PA",42071,65.1,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24148","Lawrence","PA",42073,114.2,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24149","Lebanon","PA",42075,66.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24150","Lehigh","PA",42077,53.7,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24151","Luzerne","PA",42079,98.8,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24152","Lycoming","PA",42081,100.1,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24153","McKean","PA",42083,100.3,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24154","Mercer","PA",42085,124.2,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24155","Mifflin","PA",42087,92.4,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24156","Monroe","PA",42089,87.9,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24157","Montgomery","PA",42091,65.9,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24158","Montour","PA",42093,87.8,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24159","Northampton","PA",42095,77.4,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24160","Northumberland","PA",42097,106.4,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24161","Perry","PA",42099,70.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24162","Philadelphia","PA",42101,80,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24163","Pike","PA",42103,70.7,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24164","Potter","PA",42105,74.1,2014,"Rural","Rural","Pennsylvania","Northeast"
"24165","Schuylkill","PA",42107,88.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24166","Snyder","PA",42109,76.4,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24167","Somerset","PA",42111,72.7,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24168","Sullivan","PA",42113,51.5,2014,"Rural","Rural","Pennsylvania","Northeast"
"24169","Susquehanna","PA",42115,65.7,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24170","Tioga","PA",42117,79.4,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24171","Union","PA",42119,64.4,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24172","Venango","PA",42121,96,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24173","Warren","PA",42123,82.7,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24174","Washington","PA",42125,83.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24175","Wayne","PA",42127,72.1,2014,"Micropolitan","Rural","Pennsylvania","Northeast"
"24176","Westmoreland","PA",42129,83.6,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24177","Wyoming","PA",42131,90.7,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24178","York","PA",42133,72.3,2014,"Metropolitan","Metropolitan","Pennsylvania","Northeast"
"24179","Bristol","RI",44001,54.7,2014,"Metropolitan","Metropolitan","Rhode Island","Northeast"
"24180","Kent","RI",44003,87.8,2014,"Metropolitan","Metropolitan","Rhode Island","Northeast"
"24181","Newport","RI",44005,68.8,2014,"Metropolitan","Metropolitan","Rhode Island","Northeast"
"24182","Providence","RI",44007,70.6,2014,"Metropolitan","Metropolitan","Rhode Island","Northeast"
"24183","Washington","RI",44009,73.5,2014,"Metropolitan","Metropolitan","Rhode Island","Northeast"
"24184","Abbeville","SC",45001,63.8,2014,"Micropolitan","Rural","South Carolina","South"
"24185","Aiken","SC",45003,97.9,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24186","Allendale","SC",45005,63.8,2014,"Micropolitan","Rural","South Carolina","South"
"24187","Anderson","SC",45007,102.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24188","Bamberg","SC",45009,101.4,2014,"Micropolitan","Rural","South Carolina","South"
"24189","Barnwell","SC",45011,105.6,2014,"Micropolitan","Rural","South Carolina","South"
"24190","Beaufort","SC",45013,70.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24191","Berkeley","SC",45015,64.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24192","Calhoun","SC",45017,1.5,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24193","Charleston","SC",45019,91,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24194","Cherokee","SC",45021,126.8,2014,"Micropolitan","Rural","South Carolina","South"
"24195","Chester","SC",45023,106.8,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24196","Chesterfield","SC",45025,100.1,2014,"Micropolitan","Rural","South Carolina","South"
"24197","Clarendon","SC",45027,92.4,2014,"Micropolitan","Rural","South Carolina","South"
"24198","Colleton","SC",45029,134.5,2014,"Micropolitan","Rural","South Carolina","South"
"24199","Darlington","SC",45031,168.8,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24200","Dillon","SC",45033,151.1,2014,"Micropolitan","Rural","South Carolina","South"
"24201","Dorchester","SC",45035,105.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24202","Edgefield","SC",45037,47.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24203","Fairfield","SC",45039,74.3,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24204","Florence","SC",45041,147.5,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24205","Georgetown","SC",45043,105.3,2014,"Micropolitan","Rural","South Carolina","South"
"24206","Greenville","SC",45045,104,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24207","Greenwood","SC",45047,137.4,2014,"Micropolitan","Rural","South Carolina","South"
"24208","Hampton","SC",45049,106.9,2014,"Micropolitan","Rural","South Carolina","South"
"24209","Horry","SC",45051,129.8,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24210","Jasper","SC",45053,69.5,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24211","Kershaw","SC",45055,82.2,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24212","Lancaster","SC",45057,104.3,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24213","Laurens","SC",45059,96.5,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24214","Lee","SC",45061,36.8,2014,"Micropolitan","Rural","South Carolina","South"
"24215","Lexington","SC",45063,105.5,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24216","McCormick","SC",45065,2.4,2014,"Rural","Rural","South Carolina","South"
"24217","Marion","SC",45067,134.6,2014,"Micropolitan","Rural","South Carolina","South"
"24218","Marlboro","SC",45069,113.9,2014,"Micropolitan","Rural","South Carolina","South"
"24219","Newberry","SC",45071,99.7,2014,"Micropolitan","Rural","South Carolina","South"
"24220","Oconee","SC",45073,141.1,2014,"Micropolitan","Rural","South Carolina","South"
"24221","Orangeburg","SC",45075,98.9,2014,"Micropolitan","Rural","South Carolina","South"
"24222","Pickens","SC",45077,114.8,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24223","Richland","SC",45079,74.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24224","Saluda","SC",45081,56.2,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24225","Spartanburg","SC",45083,125.4,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24226","Sumter","SC",45085,81.4,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24227","Union","SC",45087,140.6,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24228","Williamsburg","SC",45089,98.4,2014,"Micropolitan","Rural","South Carolina","South"
"24229","York","SC",45091,85.7,2014,"Metropolitan","Metropolitan","South Carolina","South"
"24230","Beadle","SD",46005,79.5,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24231","Bennett","SD",46007,0.6,2014,"Rural","Rural","South Dakota","Midwest"
"24232","Bon Homme","SD",46009,0.2,2014,"Rural","Rural","South Dakota","Midwest"
"24233","Brookings","SD",46011,53.5,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24234","Brown","SD",46013,68.3,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24235","Brule","SD",46015,94.4,2014,"Rural","Rural","South Dakota","Midwest"
"24236","Butte","SD",46019,29.6,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24237","Charles Mix","SD",46023,30.8,2014,"Rural","Rural","South Dakota","Midwest"
"24238","Clark","SD",46025,0.6,2014,"Rural","Rural","South Dakota","Midwest"
"24239","Clay","SD",46027,48.8,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24240","Codington","SD",46029,83.5,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24241","Custer","SD",46033,49.1,2014,"Metropolitan","Metropolitan","South Dakota","Midwest"
"24242","Davison","SD",46035,116.9,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24243","Day","SD",46037,1.4,2014,"Rural","Rural","South Dakota","Midwest"
"24244","Deuel","SD",46039,37.8,2014,"Rural","Rural","South Dakota","Midwest"
"24245","Douglas","SD",46043,51.5,2014,"Rural","Rural","South Dakota","Midwest"
"24246","Edmunds","SD",46045,66.9,2014,"Rural","Rural","South Dakota","Midwest"
"24247","Fall River","SD",46047,92.7,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24248","Faulk","SD",46049,1.9,2014,"Rural","Rural","South Dakota","Midwest"
"24249","Grant","SD",46051,63.8,2014,"Micropolitan","Rural","South Dakota","Midwest"
"24250","Gregory","SD",46053,108,2014,"Rural","Rural","South Dakota","Midwest"
